SCIM_Generic_Table_Phrase_Library_TEXT
VERSION_1_0
BEGIN_DEFINITION
LICENSE = LGPL
UUID = fda36ffc-af8c-4cd2-aa61-e5a4c47ecd53
SERIAL_NUMBER = 20191022
ICON = ygpy.svg
NAME = ygpy
NAME.zh_CN = 拼音
NAME.zh_HK = 香港
NAME.zh_TW = 台湾
DESCRIPTION = ygpinyin for IBus Table.
LANGUAGES = zh_CN,zh_SG,zh_TW,zh_HK
AUTHOR = wawaNala <yx7200@163.com> 
STATUS_PROMPT = CN
VALID_INPUT_CHARS = abcdefghijklmnopqrstuvwxyz
LAYOUT = us
MAX_KEY_LENGTH = 4
AUTO_COMMIT = FALSE
AUTO_SELECT = FALSE
DEF_FULL_WIDTH_PUNCT = TRUE
DEF_FULL_WIDTH_LETTER = FALSE
USER_CAN_DEFINE_PHRASE = TRUE
PINYIN_MODE = FALSE
DYNAMIC_ADJUST = TRUE 
RULES = ce2:p11+p12+p21+p22;ce3:p11+p21+p22+p31;ca4:p11+p21+p31+p41
END_DEFINITION
BEGIN_TABLE
a	啊	1
a	阿	1
a	呵	1
a	吖	1
a	嗄	1
a	腌	1
a	锕	1
a	錒	1
aba	阿爸	1
achang	阿昌	1
aes	厑	1
ai	爱	1
ai	矮	1
ai	挨	1
ai	哎	1
ai	碍	1
ai	癌	1
ai	艾	1
ai	唉	1
ai	哀	1
ai	蔼	1
ai	隘	1
ai	埃	1
ai	皑	1
ai	呆	1
ai	嗌	1
ai	嫒	1
ai	瑷	1
ai	暧	1
ai	捱	1
ai	砹	1
ai	嗳	1
ai	锿	1
ai	霭	1
ai	乂	1
ai	乃	1
ai	伌	1
ai	僾	1
ai	儗	1
ai	凒	1
ai	剀	1
ai	剴	1
ai	叆	1
ai	呃	1
ai	呝	1
ai	啀	1
ai	嘊	1
ai	噫	1
ai	噯	1
ai	堨	1
ai	塧	1
ai	壒	1
ai	奇	1
ai	娭	1
ai	娾	1
ai	嬡	1
ai	嵦	1
ai	愛	1
ai	懓	1
ai	懝	1
ai	敱	1
ai	敳	1
ai	昹	1
ai	曖	1
ai	欬	1
ai	欸	1
ai	毐	1
ai	溰	1
ai	溾	1
ai	濭	1
ai	烠	1
ai	焥	1
ai	璦	1
ai	皚	1
ai	皧	1
ai	瞹	1
ai	硋	1
ai	磑	1
ai	礙	1
ai	絠	1
ai	薆	1
ai	藹	1
ai	諰	1
ai	譪	1
ai	譺	1
ai	賹	1
ai	躷	1
ai	醷	1
ai	鎄	1
ai	鑀	1
ai	閡	1
ai	阂	1
ai	阨	1
ai	阸	1
ai	隑	1
ai	靄	1
ai	靉	1
ai	餲	1
ai	馤	1
ai	騃	1
ai	鯦	1
ai	鱫	1
ai	鴱	1
aiban	呆板	1
aibushishou	爱不释手	1
aichangrujia	爱厂如家	1
aida	挨打	1
aidai	爱戴	1
aidao	哀悼	1
aie	挨饿	1
aifu	爱抚	1
aige	挨个	1
aiguo	爱国	1
aiguoqiaobao	爱国侨胞	1
aiguorenshi	爱国人士	1
aiguoreqing	爱国热情	1
aiguoweishen	爱国卫生运动	1
aiguoxin	爱国心	1
aiguoyundong	爱国运动	1
aiguozhe	爱国者	1
aiguozhuyi	爱国主义	1
aiguozhuyiji	爱国主义教育	1
aiguozhuyiji	爱国主义精神	1
aihao	爱好	1
aihaozhe	爱好者	1
aihu	爱护	1
aihugongwu	爱护公物	1
aijiao	哀叫	1
aijin	挨近	1
aikexue	爱科学	1
ailaodong	爱劳动	1
aimei	暧昧	1
aimei	爱美	1
aimenzhuhu	挨门逐户	1
aimin	爱民	1
aiminmofan	爱民模范	1
aimu	爱慕	1
aiqing	爱情	1
aiqiu	哀求	1
airen	爱人	1
airenmin	爱人民	1
aishang	哀伤	1
aishengtanqi	唉声叹气	1
aisi	哀思	1
aitan	哀叹	1
aixi	爱惜	1
aixiao	矮小	1
aixuexi	爱学习	1
aiyuan	哀怨	1
aizeng	爱憎	1
aizengfenmin	爱憎分明	1
aizhe	挨着	1
aizheng	挨整	1
aizheng	癌症	1
aizibing	艾滋病	1
aizuguo	爱祖国	1
alaboshuzi	阿拉伯数字	1
alashanmeng	阿拉善盟	1
ali	阿里	1
ama	阿妈	1
an	按	1
an	安	1
an	暗	1
an	岸	1
an	俺	1
an	案	1
an	鞍	1
an	氨	1
an	胺	1
an	厂	1
an	广	1
an	庵	1
an	揞	1
an	犴	1
an	铵	1
an	桉	1
an	谙	1
an	鹌	1
an	埯	1
an	黯	1
an	侒	1
an	儑	1
an	匼	1
an	厈	1
an	咹	1
an	唵	1
an	啽	1
an	垵	1
an	垾	1
an	堓	1
an	婩	1
an	媕	1
an	屽	1
an	峖	1
an	干	1
an	晻	1
an	洝	1
an	玵	1
an	痷	1
an	盒	1
an	盦	1
an	盫	1
an	碪	1
an	罯	1
an	腤	1
an	荌	1
an	菴	1
an	萻	1
an	葊	1
an	蓭	1
an	裺	1
an	誝	1
an	諳	1
an	豻	1
an	貋	1
an	遃	1
an	鉗	1
an	銨	1
an	錌	1
an	钳	1
an	闇	1
an	陰	1
an	隂	1
an	隌	1
an	雸	1
an	鞌	1
an	韽	1
an	頇	1
an	頞	1
an	顸	1
an	馣	1
an	鮟	1
an	鴳	1
an	鵪	1
an	鶕	1
anan	暗暗	1
ananjingjing	安安静静	1
ananwenwen	安安稳稳	1
anbian	岸边	1
anbili	按比例	1
anbingbudong	按兵不动	1
anbujiuban	按部就班	1
ancang	暗藏	1
anchu	暗处	1
anci	按此	1
anda	安达	1
andan	暗淡	1
andili	暗地里	1
anding	安定	1
andingtuanji	安定团结	1
andun	安顿	1
anduwannian	安度晚年	1
anfan	案犯	1
anfang	安放	1
anfen	安分	1
anfenshouji	安分守己	1
anfu	安抚	1
ang	昂	1
ang	肮	1
ang	盎	1
ang	仰	1
ang	卬	1
ang	岇	1
ang	昻	1
ang	枊	1
ang	醃	1
ang	醠	1
ang	骯	1
angang	鞍钢	1
anggui	昂贵	1
angran	昂然	1
angran	盎然	1
angshou	昂首	1
angshoukuobu	昂首阔步	1
angshoutingx	昂首挺胸	1
anguanli	按惯例	1
anguiding	按规定	1
angyang	昂扬	1
angzang	肮脏	1
anhui	安徽	1
anhuisheng	安徽省	1
anjia	安家	1
anjiafei	安家费	1
anjialiye	安家立业	1
anjialuohu	安家落户	1
anjian	案件	1
anjihua	按计划	1
anjing	安静	1
anju	安居	1
anjuleye	安居乐业	1
ankang	安康	1
anlaofenpei	按劳分配	1
anlaoquchou	按劳取酬	1
anle	安乐	1
anlewo	安乐窝	1
anli	按理	1
anli	案例	1
anliang	按量	1
anlihui	安理会	1
anlishuo	按理说	1
anmi	安谧	1
anmin	安民	1
anmingaoshi	安民告示	1
annabuzhu	按捺不住	1
annian	按年	1
anniu	按钮	1
anpai	安排	1
anpaibudang	安排不当	1
anpaigongzuo	安排工作	1
anpaishengch	安排生产	1
anpaishenghu	安排生活	1
anqi	按期	1
anqing	案情	1
anqing	安庆	1
anquan	安全	1
anquanbaomi	安全保密	1
anquanbaowei	安全保卫	1
anquanbaozhe	安全保证	1
anquanbudui	安全部队	1
anquancaozuo	安全操作	1
anquancuoshi	安全措施	1
anquandai	安全带	1
anquandidai	安全地带	1
anquandiyi	安全第一	1
anquanfa	安全阀	1
anquangan	安全感	1
anquanjianch	安全检查	1
anquanjiaoyu	安全教育	1
anquanjishu	安全技术	1
anquanju	安全局	1
anquankekao	安全可靠	1
anquanmao	安全帽	1
anquanqu	安全区	1
anquanshebei	安全设备	1
anquanshengc	安全生产	1
anquanshiyon	安全使用	1
anquanwuhai	安全无害	1
anquanxing	安全性	1
anquanxingch	安全行车	1
anquanxitong	安全系统	1
anquanyunshu	安全运输	1
anquanzhuang	安全装置	1
anran	安然	1
anranshise	黯然失色	1
anranwuyang	安然无恙	1
anrenjunjisu	按人均计算	1
anri	按日	1
ansha	暗杀	1
anshan	鞍山	1
anshang	安上	1
anshang	岸上	1
anshangjigui	按上级规定	1
anshen	安身	1
anshi	按时	1
anshi	暗示	1
anshiwanchen	按时完成	1
anshuo	按说	1
anwei	安慰	1
anwei	安危	1
anweilengnua	安危冷暖	1
anwen	安稳	1
anxi	安息	1
anxiajuexin	暗下决心	1
anxiang	安详	1
